time crIndex gridPoint
 2.0000e+000 161209 200020
 2.0000e+000 161356 200046
 2.0000e+000 172377 200072
 2.0000e+000 166974 200146
 2.0000e+000 167053 200172
 2.0000e+000 168379 200198
 2.0000e+000 172037 200224
 2.0000e+000 168251 200298
 2.0000e+000 164698 200324
 2.0000e+000 164415 200350
 2.0000e+000 164336 200376
 2.0000e+000 171315 200402
 2.0000e+000 164358 200499
 2.0000e+000 163799 200525
 2.0000e+000 163946 200551
 2.0000e+000 171697 200577
 2.0000e+000 167797 200651
 2.0000e+000 159854 200677
 2.0000e+000 159882 200703
 2.0000e+000 165216 200729
 2.0000e+000 170543 200755
 2.0000e+000 170861 200852
 2.0000e+000 157083 200878
 2.0000e+000 158804 200904
 2.0000e+000 164726 200930
 2.0000e+000 167335 200956
 2.0000e+000 170883 200982
 2.0000e+000 167307 201102
 2.0000e+000 164308 201128
 2.0000e+000 163063 201154
 2.0000e+000 163324 201180
 2.0000e+000 169849 201206
 2.0000e+000 165238 201303
 2.0000e+000 162229 201329
 2.0000e+000 162490 201355
 2.0000e+000 170117 201381
 2.0000e+000 164798 201455
 2.0000e+000 161839 201481
 2.0000e+000 161457 201507
 2.0000e+000 165578 201533
 2.0000e+000 168934 201559
 2.0000e+000 168351 201656
 2.0000e+000 165138 201682
 2.0000e+000 164877 201708
 2.0000e+000 165166 201734
 2.0000e+000 168530 201760
 2.0000e+000 163446 201857
 2.0000e+000 160755 201883
 2.0000e+000 161130 201909
 2.0000e+000 164676 201935
 2.0000e+000 167876 201961
 2.0000e+000 163346 202058
 2.0000e+000 162675 202084
 2.0000e+000 163374 202110
 2.0000e+000 166952 202136
 2.0000e+000 169366 202162
 2.0000e+000 162122 202259
 2.0000e+000 159571 202285
 2.0000e+000 159832 202311
 2.0000e+000 167464 202337
 2.0000e+000 162172 202411
 2.0000e+000 160301 202437
 2.0000e+000 160676 202463
 2.0000e+000 166713 202489
 2.0000e+000 161378 202563
 2.0000e+000 159961 202589
 2.0000e+000 160222 202615
 2.0000e+000 166373 202641
 2.0000e+000 163396 202715
 2.0000e+000 158876 202741
 2.0000e+000 158904 202767
 2.0000e+000 162150 202793
 2.0000e+000 167031 202819
 2.0000e+000 160244 202916
 2.0000e+000 159281 202942
 2.0000e+000 159202 202968
 2.0000e+000 164286 202994
 2.0000e+000 165947 203020
 2.0000e+000 165188 203117
 2.0000e+000 158976 203143
 2.0000e+000 159077 203169
 2.0000e+000 159033 203195
 2.0000e+000 165339 203221
 2.0000e+000 157570 203318
 2.0000e+000 157498 203344
 2.0000e+000 162100 203370
 2.0000e+000 165657 203396
 2.0000e+000 161152 203470
 2.0000e+000 156202 203496
 2.0000e+000 156230 203522
 2.0000e+000 164437 203548
 2.0000e+000 155862 203622
 2.0000e+000 155941 203648
 2.0000e+000 157598 203674
 2.0000e+000 158954 203700
 2.0000e+000 164855 203726
 2.0000e+000 156359 203823
 2.0000e+000 156671 203849
 2.0000e+000 163821 203875
 2.0000e+000 160698 203926
 2.0000e+000 156932 203952
 2.0000e+000 156960 203978
 2.0000e+000 163525 204004
 2.0000e+000 159224 204078
 2.0000e+000 154949 204104
 2.0000e+000 155210 204130
 2.0000e+000 163085 204156
 2.0000e+000 156302 204230
 2.0000e+000 155465 204256
 2.0000e+000 155840 204282
 2.0000e+000 164025 204308
 2.0000e+000 159904 204382
 2.0000e+000 157989 204408
 2.0000e+000 158415 204434
 2.0000e+000 162251 204460
 2.0000e+000 158826 204534
 2.0000e+000 153178 204560
 2.0000e+000 153553 204586
 2.0000e+000 158704 204612
 2.0000e+000 161861 204638
 2.0000e+000 155232 204735
 2.0000e+000 155311 204761
 2.0000e+000 158854 204787
 2.0000e+000 162653 204813
 2.0000e+000 151293 204887
 2.0000e+000 151321 204913
 2.0000e+000 158654 204939
 2.0000e+000 161231 204965
 2.0000e+000 156982 205039
 2.0000e+000 152888 205065
 2.0000e+000 152620 205091
 2.0000e+000 156180 205117
 2.0000e+000 160777 205143
 2.0000e+000 158926 205240
 2.0000e+000 153979 205266
 2.0000e+000 153654 205292
 2.0000e+000 156910 205318
 2.0000e+000 160323 205344
 2.0000e+000 158676 205441
 2.0000e+000 154269 205467
 2.0000e+000 154530 205493
 2.0000e+000 159983 205519
 2.0000e+000 157520 205593
 2.0000e+000 154659 205619
 2.0000e+000 154580 205645
 2.0000e+000 159593 205671
 2.0000e+000 154552 205745
 2.0000e+000 152094 205771
 2.0000e+000 152469 205797
 2.0000e+000 159303 205823
 2.0000e+000 158726 205897
 2.0000e+000 157237 205923
 2.0000e+000 157548 205949
 2.0000e+000 161435 205975
 2.0000e+000 157699 206049
 2.0000e+000 157677 206075
 2.0000e+000 159055 206101
 2.0000e+000 154602 206152
 2.0000e+000 151010 206178
 2.0000e+000 150308 206204
 2.0000e+000 150569 206230
 2.0000e+000 158011 206256
 2.0000e+000 157620 206353
 2.0000e+000 152541 206379
 2.0000e+000 150670 206405
 2.0000e+000 150648 206431
 2.0000e+000 157721 206457
 2.0000e+000 153575 206554
 2.0000e+000 149571 206580
 2.0000e+000 149650 206606
 2.0000e+000 150931 206632
 2.0000e+000 157259 206658
 2.0000e+000 150591 206755
 2.0000e+000 150040 206781
 2.0000e+000 151271 206807
 2.0000e+000 158393 206833
 2.0000e+000 157039 206907
 2.0000e+000 147063 206933
 2.0000e+000 146962 206959
 2.0000e+000 157061 206985
 2.0000e+000 156252 207059
 2.0000e+000 151400 207085
 2.0000e+000 151826 207111
 2.0000e+000 156381 207137
 2.0000e+000 149961 207211
 2.0000e+000 149124 207237
 2.0000e+000 149499 207263
 2.0000e+000 156280 207289
 2.0000e+000 156649 207315
 2.0000e+000 149521 207412
 2.0000e+000 143892 207438
 2.0000e+000 143971 207464
 2.0000e+000 146586 207490
 2.0000e+000 155487 207516
 2.0000e+000 146608 207613
 2.0000e+000 146687 207639
 2.0000e+000 146812 207665
 2.0000e+000 152519 207691
 2.0000e+000 155919 207717
 2.0000e+000 152491 207814
 2.0000e+000 148090 207840
 2.0000e+000 148169 207866
 2.0000e+000 148459 207892
 2.0000e+000 154971 207918
 2.0000e+000 150953 208015
 2.0000e+000 145928 208041
 2.0000e+000 146007 208067
 2.0000e+000 146912 208093
 2.0000e+000 154681 208119
 2.0000e+000 151343 208216
 2.0000e+000 147353 208242
 2.0000e+000 147728 208268
 2.0000e+000 154291 208294
 2.0000e+000 149911 208368
 2.0000e+000 148777 208394
 2.0000e+000 148698 208420
 2.0000e+000 154001 208446
 2.0000e+000 145466 208520
 2.0000e+000 145494 208546
 2.0000e+000 149889 208572
 2.0000e+000 155289 208598
 2.0000e+000 146984 208672
 2.0000e+000 146558 208698
 2.0000e+000 146297 208724
 2.0000e+000 149549 208750
 2.0000e+000 153200 208776
 2.0000e+000 143402 208873
 2.0000e+000 143430 208899
 2.0000e+000 145856 208925
 2.0000e+000 152910 208951
 2.0000e+000 148720 209025
 2.0000e+000 143352 209051
 2.0000e+000 143380 209077
 2.0000e+000 153632 209103
 2.0000e+000 147750 209177
 2.0000e+000 147829 209203
 2.0000e+000 148068 209229
 2.0000e+000 152116 209255
 2.0000e+000 145878 209329
 2.0000e+000 144239 209355
 2.0000e+000 144500 209381
 2.0000e+000 152598 209407
 2.0000e+000 144522 209481
 2.0000e+000 144550 209507
 2.0000e+000 146862 209533
 2.0000e+000 151422 209559
 2.0000e+000 146934 209633
 2.0000e+000 143842 209659
 2.0000e+000 143770 209685
 2.0000e+000 151032 209711
 2.0000e+000 146834 209785
 2.0000e+000 145595 209811
 2.0000e+000 145573 209837
 2.0000e+000 150692 209863
 2.0000e+000 143792 209937
 2.0000e+000 143531 209963
 2.0000e+000 145394 209989
 2.0000e+000 150330 210015
 2.0000e+000 146884 210089
 2.0000e+000 145019 210115
 2.0000e+000 144940 210141
 2.0000e+000 149939 210167
 2.0000e+000 151804 210193
 2.0000e+000 145416 210290
 2.0000e+000 142912 210316
 2.0000e+000 142940 210342
 2.0000e+000 150018 210368
 2.0000e+000 144962 210442
 2.0000e+000 142182 210468
 2.0000e+000 141921 210494
 2.0000e+000 143870 210520
 2.0000e+000 149146 210546
 2.0000e+000 145516 210643
 2.0000e+000 138762 210669
 2.0000e+000 138690 210695
 2.0000e+000 143330 210721
 2.0000e+000 148799 210747
 2.0000e+000 142572 210844
 2.0000e+000 142651 210870
 2.0000e+000 145906 210896
 2.0000e+000 149628 210922
 2.0000e+000 144912 210996
 2.0000e+000 144651 211022
 2.0000e+000 145444 211048
 2.0000e+000 148437 211074
 2.0000e+000 142232 211148
 2.0000e+000 142311 211174
 2.0000e+000 144890 211200
 2.0000e+000 148147 211226
 2.0000e+000 142962 211300
 2.0000e+000 143041 211326
 2.0000e+000 143280 211352
 2.0000e+000 147375 211378
 2.0000e+000 147041 211452
 2.0000e+000 141269 211478
 2.0000e+000 141581 211504
 2.0000e+000 146536 211530
 2.0000e+000 147085 211556
 2.0000e+000 143302 211653
 2.0000e+000 138146 211679
 2.0000e+000 138225 211705
 2.0000e+000 142210 211731
 2.0000e+000 147807 211757
 2.0000e+000 141842 211854
 2.0000e+000 139625 211880
 2.0000e+000 140198 211906
 2.0000e+000 146665 211932
 2.0000e+000 140900 212006
 2.0000e+000 140979 212032
 2.0000e+000 142550 212058
 2.0000e+000 146275 212084
 2.0000e+000 140220 212158
 2.0000e+000 140073 212184
 2.0000e+000 140029 212210
 2.0000e+000 145617 212236
 2.0000e+000 144572 212310
 2.0000e+000 139159 212336
 2.0000e+000 139471 212362
 2.0000e+000 142160 212388
 2.0000e+000 145041 212414
 2.0000e+000 140850 212511
 2.0000e+000 140589 212537
 2.0000e+000 143820 212563
 2.0000e+000 145985 212589
 2.0000e+000 143452 212663
 2.0000e+000 140277 212689
 2.0000e+000 138819 212715
 2.0000e+000 139080 212741
 2.0000e+000 144261 212767
 2.0000e+000 138486 212864
 2.0000e+000 138565 212890
 2.0000e+000 138740 212916
 2.0000e+000 144629 212942
 2.0000e+000 138046 213016
 2.0000e+000 138074 213042
 2.0000e+000 141820 213068
 2.0000e+000 143949 213094
 2.0000e+000 137656 213168
 2.0000e+000 137395 213194
 2.0000e+000 142890 213220
 2.0000e+000 143509 213246
 2.0000e+000 132433 213320
 2.0000e+000 131996 213346
 2.0000e+000 138124 213372
 2.0000e+000 143019 213398
 2.0000e+000 136572 213472
 2.0000e+000 136651 213498
 2.0000e+000 140828 213524
 2.0000e+000 142629 213550
 2.0000e+000 136912 213624
 2.0000e+000 136991 213650
 2.0000e+000 138464 213676
 2.0000e+000 142289 213702
 2.0000e+000 134490 213776
 2.0000e+000 134418 213802
 2.0000e+000 138024 213828
 2.0000e+000 141899 213854
 2.0000e+000 141247 213928
 2.0000e+000 134179 213954
 2.0000e+000 137684 213980
 2.0000e+000 141291 214006
 2.0000e+000 137706 214080
 2.0000e+000 137785 214106
 2.0000e+000 140878 214132
 2.0000e+000 141559 214158
 2.0000e+000 134880 214232
 2.0000e+000 134959 214258
 2.0000e+000 136550 214284
 2.0000e+000 140957 214310
 2.0000e+000 138712 214384
 2.0000e+000 136289 214410
 2.0000e+000 133384 214436
 2.0000e+000 133867 214462
 2.0000e+000 140299 214488
 2.0000e+000 135942 214585
 2.0000e+000 136021 214611
 2.0000e+000 137634 214637
 2.0000e+000 140567 214663
 2.0000e+000 138096 214737
 2.0000e+000 134440 214763
 2.0000e+000 132540 214789
 2.0000e+000 132801 214815
 2.0000e+000 139647 214841
 2.0000e+000 135659 214938
 2.0000e+000 135637 214964
 2.0000e+000 140051 214990
 2.0000e+000 139102 215041
 2.0000e+000 134540 215067
 2.0000e+000 134619 215093
 2.0000e+000 139181 215119
 2.0000e+000 131527 215193
 2.0000e+000 131266 215219
 2.0000e+000 134518 215245
 2.0000e+000 138841 215271
 2.0000e+000 130847 215345
 2.0000e+000 130926 215371
 2.0000e+000 135363 215397
 2.0000e+000 139449 215423
 2.0000e+000 131187 215497
 2.0000e+000 127596 215523
 2.0000e+000 127857 215549
 2.0000e+000 138543 215575
 2.0000e+000 131577 215649
 2.0000e+000 131605 215675
 2.0000e+000 136890 215701
 2.0000e+000 138203 215727
 2.0000e+000 130741 215801
 2.0000e+000 129714 215827
 2.0000e+000 129975 215853
 2.0000e+000 134858 215879
 2.0000e+000 137763 215905
 2.0000e+000 133327 216002
 2.0000e+000 132264 216028
 2.0000e+000 132411 216054
 2.0000e+000 137373 216080
 2.0000e+000 131627 216154
 2.0000e+000 124611 216180
 2.0000e+000 124532 216206
 2.0000e+000 131165 216232
 2.0000e+000 136969 216258
 2.0000e+000 127879 216355
 2.0000e+000 127214 216381
 2.0000e+000 127907 216407
 2.0000e+000 136311 216433
 2.0000e+000 133277 216507
 2.0000e+000 132902 216533
 2.0000e+000 135920 216559
 2.0000e+000 136629 216585
 2.0000e+000 132823 216659
 2.0000e+000 127135 216685
 2.0000e+000 126988 216711
 2.0000e+000 126944 216737
 2.0000e+000 135681 216763
 2.0000e+000 132483 216860
 2.0000e+000 128326 216886
 2.0000e+000 128752 216912
 2.0000e+000 133305 216938
 2.0000e+000 135999 216964
 2.0000e+000 130797 217061
 2.0000e+000 129020 217087
 2.0000e+000 129446 217113
 2.0000e+000 134468 217139
 2.0000e+000 135341 217165
 2.0000e+000 129997 217262
 2.0000e+000 128036 217288
 2.0000e+000 127957 217314
 2.0000e+000 133255 217340
 2.0000e+000 134937 217366
 2.0000e+000 130458 217463
 2.0000e+000 130076 217489
 2.0000e+000 130825 217515
 2.0000e+000 134597 217541
 2.0000e+000 134135 217615
 2.0000e+000 126264 217641
 2.0000e+000 126163 217667
 2.0000e+000 130719 217693
 2.0000e+000 134157 217719
 2.0000e+000 127929 217816
 2.0000e+000 122164 217842
 2.0000e+000 122192 217868
 2.0000e+000 125716 217894
 2.0000e+000 133406 217920
 2.0000e+000 125738 218017
 2.0000e+000 125817 218043
 2.0000e+000 126411 218069
 2.0000e+000 131505 218095
 2.0000e+000 133845 218121
 2.0000e+000 123674 218218
 2.0000e+000 123753 218244
 2.0000e+000 127113 218270
 2.0000e+000 132562 218296
 2.0000e+000 125184 218370
 2.0000e+000 124923 218396
 2.0000e+000 126113 218422
 2.0000e+000 132286 218448
 2.0000e+000 127979 218522
 2.0000e+000 126490 218548
 2.0000e+000 126865 218574
 2.0000e+000 132461 218600
 2.0000e+000 132880 218626
 2.0000e+000 126135 218723
 2.0000e+000 121774 218749
 2.0000e+000 121802 218775
 2.0000e+000 131706 218801
 2.0000e+000 131684 218875
 2.0000e+000 131555 218901
 2.0000e+000 131974 218927
 2.0000e+000 126433 218978
 2.0000e+000 124114 219004
 2.0000e+000 124042 219030
 2.0000e+000 131244 219056
 2.0000e+000 124064 219130
 2.0000e+000 121435 219156
 2.0000e+000 121053 219182
 2.0000e+000 123992 219208
 2.0000e+000 130480 219234
 2.0000e+000 125688 219331
 2.0000e+000 125241 219357
 2.0000e+000 125616 219383
 2.0000e+000 130775 219409
 2.0000e+000 130904 219435
 2.0000e+000 126185 219532
 2.0000e+000 122597 219558
 2.0000e+000 122342 219584
 2.0000e+000 129736 219610
 2.0000e+000 124014 219684
 2.0000e+000 120534 219710
 2.0000e+000 120562 219736
 2.0000e+000 125666 219762
 2.0000e+000 130054 219788
 2.0000e+000 125638 219885
 2.0000e+000 122264 219911
 2.0000e+000 120691 219937
 2.0000e+000 120952 219963
 2.0000e+000 129042 219989
 2.0000e+000 120974 220086
 2.0000e+000 120251 220112
 2.0000e+000 119926 220138
 2.0000e+000 123652 220164
 2.0000e+000 129424 220190
 2.0000e+000 126887 220287
 2.0000e+000 124504 220313
 2.0000e+000 123341 220339
 2.0000e+000 123262 220365
 2.0000e+000 128348 220391
 2.0000e+000 122364 220488
 2.0000e+000 122443 220514
 2.0000e+000 123602 220540
 2.0000e+000 128058 220566
 2.0000e+000 124554 220640
 2.0000e+000 124221 220666
 2.0000e+000 124142 220692
 2.0000e+000 127618 220718
 2.0000e+000 123284 220792
 2.0000e+000 122909 220818
 2.0000e+000 125162 220844
 2.0000e+000 128730 220870
 2.0000e+000 124164 220944
 2.0000e+000 121881 220970
 2.0000e+000 122142 220996
 2.0000e+000 127192 221022
 2.0000e+000 123624 221096
 2.0000e+000 117588 221122
 2.0000e+000 117849 221148
 2.0000e+000 124482 221174
 2.0000e+000 126512 221200
 2.0000e+000 126242 221297
 2.0000e+000 121702 221323
 2.0000e+000 126286 221349
 2.0000e+000 122314 221400
 2.0000e+000 119706 221426
 2.0000e+000 126966 221452
 2.0000e+000 120584 221503
 2.0000e+000 116135 221529
 2.0000e+000 116510 221555
 2.0000e+000 122242 221581
 2.0000e+000 125263 221607
 2.0000e+000 122214 221704
 2.0000e+000 119012 221730
 2.0000e+000 118558 221756
 2.0000e+000 118933 221782
 2.0000e+000 124092 221808
 2.0000e+000 125795 221834
 2.0000e+000 121824 221954
 2.0000e+000 117978 221980
 2.0000e+000 118404 222006
 2.0000e+000 120612 222032
 2.0000e+000 124633 222058
 2.0000e+000 120634 222155
 2.0000e+000 115745 222181
 2.0000e+000 116006 222207
 2.0000e+000 124243 222233
 2.0000e+000 117921 222307
 2.0000e+000 116589 222333
 2.0000e+000 116850 222359
 2.0000e+000 121752 222385
 2.0000e+000 124901 222411
 2.0000e+000 117871 222508
 2.0000e+000 115001 222534
 2.0000e+000 115666 222560
 2.0000e+000 123363 222586
 2.0000e+000 119302 222660
 2.0000e+000 119750 222686
 2.0000e+000 122292 222712
 2.0000e+000 123731 222738
 2.0000e+000 121724 222812
 2.0000e+000 117412 222838
 2.0000e+000 116951 222864
 2.0000e+000 122619 222890
 2.0000e+000 115688 222964
 2.0000e+000 115427 222990
 2.0000e+000 117899 223016
 2.0000e+000 122887 223042
 2.0000e+000 116028 223116
 2.0000e+000 113707 223142
 2.0000e+000 114133 223168
 2.0000e+000 114446 223194
 2.0000e+000 121903 223220
 2.0000e+000 118955 223317
 2.0000e+000 111565 223343
 2.0000e+000 111593 223369
 2.0000e+000 114558 223395
 2.0000e+000 121457 223421
 2.0000e+000 114636 223518
 2.0000e+000 114721 223544
 2.0000e+000 116056 223570
 2.0000e+000 122421 223596
 2.0000e+000 116532 223670
 2.0000e+000 112353 223696
 2.0000e+000 112070 223722
 2.0000e+000 111991 223748
 2.0000e+000 120713 223774
 2.0000e+000 112013 223871
 2.0000e+000 108724 223897
 2.0000e+000 108652 223923
 2.0000e+000 114502 223949
 2.0000e+000 120273 223975
 2.0000e+000 114580 224072
 2.0000e+000 112963 224098
 2.0000e+000 112884 224124
 2.0000e+000 120512 224150
 2.0000e+000 121031 224176
 2.0000e+000 114524 224273
 2.0000e+000 109361 224299
 2.0000e+000 109207 224325
 2.0000e+000 111643 224351
 2.0000e+000 119904 224377
 2.0000e+000 111665 224474
 2.0000e+000 111891 224500
 2.0000e+000 119324 224526
 2.0000e+000 114468 224577
 2.0000e+000 112856 224603
 2.0000e+000 112784 224629
 2.0000e+000 119034 224655
 2.0000e+000 112806 224729
 2.0000e+000 111282 224755
 2.0000e+000 111543 224781
 2.0000e+000 118580 224807
 2.0000e+000 111913 224881
 2.0000e+000 111766 224907
 2.0000e+000 111722 224933
 2.0000e+000 119728 224959
 2.0000e+000 116872 225033
 2.0000e+000 110878 225059
 2.0000e+000 110957 225085
 2.0000e+000 111941 225111
 2.0000e+000 118000 225137
 2.0000e+000 116078 225234
 2.0000e+000 113246 225260
 2.0000e+000 113325 225286
 2.0000e+000 114384 225312
 2.0000e+000 117610 225338
 2.0000e+000 117390 225435
 2.0000e+000 106874 225461
 2.0000e+000 107021 225487
 2.0000e+000 112387 225513
 2.0000e+000 117434 225539
 2.0000e+000 111963 225636
 2.0000e+000 107093 225662
 2.0000e+000 107172 225688
 2.0000e+000 110756 225714
 2.0000e+000 118382 225740
 2.0000e+000 108070 225837
 2.0000e+000 107519 225863
 2.0000e+000 110856 225889
 2.0000e+000 116611 225915
 2.0000e+000 112906 225989
 2.0000e+000 110041 226015
 2.0000e+000 110467 226041
 2.0000e+000 112331 226067
 2.0000e+000 116157 226093
